listing_key,oof_prob,credit_score_computed
421600,0.179957,531
230438,0.056047,569
283299,0.063865,565
403057,0.159209,535
424741,0.122858,544
103285,0.061569,566
162364,0.097859,551
412509,0.097068,551
316097,0.040368,579
446649,0.119263,545
350996,0.245421,520
234130,0.058727,567
152139,0.047859,573
296512,0.147242,538
244044,0.037446,581
290132,0.089742,554
188156,0.03628,582
351263,0.144413,538
415795,0.18503,530
423099,0.143472,539
435508,0.058037,568
166820,0.113775,546
234294,0.122241,544
182243,0.114575,546
211519,0.06848,562
181253,0.044638,576
257702,0.063658,565
202919,0.075508,559
352603,0.133057,541
183967,0.106527,548
133671,0.038919,580
353622,0.1446,538
311417,0.176844,531
420947,0.0694,562
138139,0.113964,546
431460,0.039037,580
166732,0.139325,540
181903,0.040196,579
126491,0.143661,539
141613,0.115218,546
245669,0.017087,604
392544,0.059196,567
113211,0.242305,520
401427,0.019714,600
344931,0.030987,586
106561,0.06837,562
140255,0.107225,548
367525,0.039859,579
427679,0.064936,564
283189,0.222685,523
352101,0.060622,566
187336,0.142612,539
196725,0.16721,533
169336,0.122594,544
430395,0.113879,546
131465,0.060141,566
455597,0.076292,559
359542,0.063519,565
221459,0.118529,545
360221,0.052434,571
267167,0.085825,555
174321,0.063574,565
251143,0.090299,554
205795,0.060635,566
218457,0.078785,558
203448,0.06861,562
405088,0.0346,583
311031,0.085472,556
419003,0.068717,562
193785,0.157291,536
420495,0.02697,591
145341,0.03077,587
119969,0.085736,555
422884,0.027867,590
207116,0.086827,555
388868,0.034202,584
164413,0.089494,554
443183,0.076168,559
294956,0.067486,563
124360,0.055048,569
324727,0.071753,561
376459,0.079861,558
255275,0.042217,577
402612,0.013072,612
444523,0.087766,555
203468,0.066655,563
194232,0.027242,590
378090,0.049502,572
262691,0.052621,571
225359,0.061598,566
134936,0.042534,577
397074,0.133763,541
455836,0.074898,560
325337,0.168751,533
288301,0.160664,535
174611,0.145918,538
193361,0.054662,569
286693,0.03559,582
430382,0.030883,587
405569,0.048016,573
171331,0.161696,535
172362,0.067702,563
246154,0.037521,581
331408,0.122587,544
332020,0.105961,549
236563,0.09529,552
178691,0.051781,571
120704,0.051942,571
237237,0.066029,564
244986,0.080108,558
299356,0.050496,572
376777,0.036607,581
335823,0.10389,549
313261,0.069086,562
327195,0.108079,548
153003,0.051183,571
311955,0.080405,557
335365,0.11608,546
278808,0.078973,558
101158,0.065361,564
242754,0.037772,581
327582,0.16908,533
456027,0.038953,580
349494,0.052901,570
310494,0.040904,578
223413,0.141314,539
367045,0.119674,545
314068,0.036953,581
188827,0.070353,562
253062,0.142041,539
136722,0.214037,525
394594,0.143349,539
206994,0.031501,586
435144,0.197074,528
279242,0.022586,596
401910,0.038438,580
308101,0.060847,566
347369,0.0796,558
387036,0.078853,558
103595,0.033464,584
204914,0.024205,594
391794,0.095841,552
324837,0.046275,574
235833,0.190672,529
263828,0.110642,547
252350,0.064949,564
143265,0.032699,585
341670,0.036871,581
150195,0.125052,543
378880,0.262988,517
258209,0.100419,550
398593,0.164376,534
443830,0.03031,587
106280,0.14507,538
380803,0.059239,567
439025,0.022649,596
281011,0.035889,582
272091,0.063029,565
230230,0.072486,561
385827,0.042162,577
432059,0.041367,578
105480,0.159907,535
366776,0.078188,558
400405,0.10208,550
139288,0.05376,570
215690,0.096413,552
329764,0.073733,560
276582,0.113587,546
385243,0.038261,580
366939,0.121291,544
137415,0.087983,555
447721,0.014203,609
416716,0.069369,562
384460,0.078088,558
164383,0.124888,543
381332,0.070102,562
418275,0.077864,558
145917,0.074494,560
261028,0.127696,543
434272,0.138733,540
168412,0.023908,594
153984,0.033145,584
250527,0.107774,548
206504,0.043341,576
130932,0.111683,547
454378,0.048289,573
238229,0.088466,554
221111,0.123436,544
422786,0.089208,554
129620,0.079155,558
401304,0.095651,552
262974,0.07045,562
295132,0.126865,543
396157,0.050644,572
424037,0.089821,554
142354,0.02241,596
211831,0.069849,562
151570,0.042115,577
162097,0.067154,563
185385,0.069843,562
237454,0.119521,545
248735,0.065424,564
282202,0.021034,598
185587,0.104694,549
144452,0.199932,527
399718,0.029896,588
295435,0.147461,538
348220,0.053232,570
366207,0.187871,529
389370,0.102617,550
453798,0.046165,575
173860,0.03452,583
127123,0.038996,580
155639,0.054673,569
158863,0.0535,570
362650,0.091396,553
405803,0.096016,552
156043,0.062934,565
344706,0.064554,564
321016,0.060633,566
200065,0.208362,526
243379,0.038918,580
404537,0.035214,583
309393,0.044131,576
112342,0.04496,575
191125,0.063315,565
135485,0.099575,551
447804,0.165365,534
125401,0.095032,552
425472,0.130698,542
102235,0.157593,535
261036,0.04336,576
436405,0.035843,582
297698,0.045386,575
190232,0.06461,564
337714,0.122186,544
417020,0.019633,600
421106,0.071835,561
239154,0.181185,531
173201,0.091764,553
364534,0.192824,528
154072,0.157158,536
218541,0.040088,579
120436,0.139732,540
262768,0.042001,577
160497,0.188742,529
361242,0.087797,555
177487,0.07435,560
269691,0.056479,568
155158,0.041474,578
322151,0.028336,589
121147,0.091179,553
322812,0.049589,572
409892,0.033951,584
452941,0.048321,573
231720,0.051596,571
238877,0.074539,560
292375,0.037895,580
408169,0.057566,568
362042,0.150107,537
177443,0.172447,532
357003,0.037696,581
417906,0.194271,528
287238,0.091132,553
289838,0.042487,577
186300,0.052316,571
418941,0.024344,594
446318,0.112097,547
419858,0.069124,562
435403,0.070205,562
223813,0.035396,582
162964,0.056612,568
150144,0.108869,548
329616,0.038783,580
128525,0.07297,560
439822,0.056486,568
254486,0.007686,627
340738,0.070246,562
267194,0.02424,594
176409,0.034354,583
345339,0.079333,558
273073,0.036273,582
359917,0.053735,570
182509,0.060971,566
421754,0.029539,588
232805,0.041539,578
437354,0.031626,586
455606,0.191735,529
435307,0.072554,561
379884,0.031652,586
330307,0.096046,552
263050,0.157233,536
157909,0.065244,564
381917,0.077406,559
299098,0.204964,526
196803,0.033201,584
250294,0.035645,582
252950,0.061018,566
206250,0.029381,588
257199,0.053301,570
391026,0.042369,577
230565,0.044066,576
290984,0.138293,540
252356,0.054389,570
442946,0.069445,562
441206,0.043661,576
167216,0.043158,577
225785,0.046373,574
395648,0.064561,564
377823,0.048825,573
379893,0.056849,568
229864,0.191244,529
186574,0.212421,525
229955,0.066744,563
174186,0.026845,591
376029,0.098637,551
327093,0.09733,551
337696,0.082567,557
436265,0.084825,556
266651,0.121682,544
101432,0.043381,576
160959,0.074228,560
369211,0.078458,558
163919,0.15401,536
452584,0.060391,566
387051,0.028157,589
242628,0.098313,551
300708,0.029983,587
390240,0.113739,546
437439,0.087224,555
342621,0.147964,538
350713,0.150921,537
255382,0.111689,547
455324,0.115203,546
337947,0.083654,556
360444,0.119495,545
435894,0.266156,516
384105,0.046785,574
352184,0.183137,530
146173,0.083419,556
138142,0.107887,548
234819,0.039592,579
207936,0.055858,569
242526,0.109,548
199958,0.056111,569
125602,0.221361,523
202385,0.074027,560
301532,0.067934,563
311824,0.075316,559
374353,0.089939,554
149961,0.090928,554
287041,0.102323,550
179122,0.157961,535
236913,0.036014,582
209622,0.055098,569
153323,0.161668,535
438600,0.061823,566
284177,0.161406,535
417761,0.085609,555
106945,0.10765,548
238732,0.133475,541
156533,0.069962,562
430322,0.054423,570
100708,0.041922,577
418215,0.062646,565
117140,0.073457,560
140437,0.123091,544
268786,0.069031,562
373971,0.072405,561
204709,0.131288,542
363189,0.091072,554
433674,0.114993,546
238888,0.071682,561
392633,0.059243,567
276524,0.090275,554
265038,0.127857,543
117024,0.046595,574
431763,0.050196,572
369379,0.153732,536
455335,0.070611,561
235321,0.151985,537
110410,0.089481,554
407261,0.064218,564
390307,0.032412,585
342601,0.076739,559
228803,0.089635,554
360497,0.145058,538
311431,0.073968,560
438026,0.038426,580
111064,0.085294,556
329661,0.144313,538
290285,0.087377,555
375847,0.030449,587
277037,0.055878,569
157715,0.035149,583
171025,0.069125,562
307034,0.117567,545
443771,0.030846,587
343960,0.036174,582
214109,0.079817,558
144758,0.112814,547
102314,0.033037,585
252732,0.095739,552
115626,0.075124,560
422529,0.069391,562
338213,0.112116,547
410941,0.114798,546
177533,0.2151,524
270588,0.070895,561
270341,0.094893,552
289400,0.078596,558
208628,0.066997,563
421052,0.043163,577
332233,0.04748,574
177404,0.06619,563
257272,0.138676,540
444037,0.060541,566
240099,0.16265,534
154508,0.072413,561
436881,0.101879,550
238261,0.053614,570
361875,0.053276,570
386737,0.045042,575
318605,0.014883,608
294658,0.048382,573
211072,0.02144,597
156836,0.170951,533
349753,0.200736,527
218485,0.039279,579
184603,0.035673,582
326749,0.054846,569
336292,0.048661,573
168397,0.0898,554
293051,0.070915,561
421969,0.056009,569
259696,0.085757,555
222339,0.093734,553
334503,0.087239,555
398211,0.074789,560
331306,0.044945,575
351571,0.042142,577
139991,0.038637,580
347925,0.112655,547
284729,0.103723,549
155870,0.039168,579
298237,0.101701,550
353128,0.044573,576
366694,0.042273,577
135015,0.063322,565
293586,0.152417,537
241368,0.052505,571
140728,0.104266,549
444076,0.067312,563
313158,0.04994,572
110390,0.116822,545
422532,0.033704,584
198447,0.041248,578
203320,0.044547,576
400749,0.109842,547
322252,0.129633,542
105896,0.122515,544
211402,0.0794,558
430134,0.179236,531
225285,0.051597,571
310288,0.104163,549
185114,0.070996,561
260045,0.158093,535
187668,0.08087,557
286261,0.076625,559
296386,0.048415,573
444788,0.049665,572
142527,0.063817,565
237954,0.099334,551
340792,0.153327,536
311806,0.045997,575
157550,0.147626,538
435906,0.131974,541
117808,0.052838,570
265773,0.117255,545
293336,0.06403,565
163541,0.043174,577
434768,0.069816,562
234614,0.066018,564
325808,0.014348,609
316229,0.068815,562
229826,0.033511,584
131238,0.106699,548
358894,0.038982,580
270141,0.036553,582
171672,0.13254,541
226705,0.118309,545
255739,0.190475,529
156521,0.194166,528
184100,0.034841,583
290084,0.26799,516
426984,0.115167,546
181124,0.067096,563
303506,0.044564,576
180321,0.062983,565
151330,0.0998,551
211159,0.071991,561
111415,0.170076,533
447634,0.059916,567
149390,0.117547,545
361172,0.075322,559
180335,0.055638,569
136689,0.183676,530
168325,0.053128,570
322931,0.077685,559
344096,0.082685,557
316333,0.084099,556
376787,0.075839,559
377516,0.057521,568
240555,0.0502,572
158905,0.063447,565
375530,0.177812,531
295723,0.094805,552
230919,0.025045,593
399077,0.060635,566
296091,0.042381,577
302595,0.028721,589
139681,0.036601,581
205626,0.19613,528
198214,0.037167,581
294597,0.056137,569
390241,0.029693,588
285281,0.086937,555
294167,0.099323,551
270840,0.141838,539
265360,0.100366,550
408241,0.024889,593
251037,0.081081,557
448971,0.080693,557
289722,0.079417,558
432898,0.077609,559
193336,0.038297,580
184442,0.054065,570
425243,0.045632,575
365402,0.12983,542
307261,0.033357,584
163180,0.060345,566
167741,0.109756,548
170618,0.032994,585
385148,0.092683,553
175077,0.097087,551
122240,0.090225,554
199093,0.257077,518
243623,0.02458,593
355514,0.030087,587
107568,0.16027,535
367263,0.079999,558
343586,0.105193,549
204249,0.043961,576
340706,0.054197,570
241049,0.094539,552
244017,0.04462,576
448995,0.059086,567
125422,0.092041,553
371932,0.053336,570
269944,0.054107,570
210229,0.086074,555
275117,0.054094,570
234078,0.090419,554
220902,0.050194,572
103454,0.058871,567
220464,0.091175,553
234316,0.177273,531
136658,0.107748,548
446894,0.079925,558
311816,0.091727,553
232257,0.056017,569
351734,0.0505,572
101692,0.058686,567
381049,0.166622,534
250285,0.098691,551
355379,0.222369,523
214850,0.091477,553
183203,0.142573,539
210541,0.037424,581
422296,0.134615,541
134702,0.06683,563
386231,0.139263,540
208888,0.055589,569
155021,0.076209,559
317935,0.051,571
414435,0.054894,569
203257,0.039748,579
414187,0.050737,572
234880,0.193724,528
139373,0.05574,569
400250,0.022205,596
164552,0.069642,562
167012,0.125739,543
292309,0.089433,554
247216,0.093514,553
190285,0.22845,522
342875,0.084256,556
250464,0.022784,596
192621,0.106459,549
192527,0.11778,545
242009,0.109096,548
290388,0.064589,564
366158,0.060618,566
134630,0.076001,559
166836,0.068218,563
115803,0.079616,558
135984,0.158999,535
323068,0.025325,592
155029,0.148734,537
122261,0.036359,582
398938,0.062961,565
385036,0.048353,573
371806,0.094122,552
350420,0.034578,583
347432,0.054206,570
145069,0.094383,552
418220,0.202452,527
340177,0.039696,579
239892,0.068436,562
174479,0.072597,561
398029,0.030393,587
241268,0.134076,541
212768,0.168914,533
346560,0.053426,570
111718,0.083415,556
265188,0.078065,558
455216,0.103448,549
317191,0.054332,570
328459,0.207286,526
109786,0.092525,553
304434,0.118545,545
242621,0.043655,576
373594,0.059664,567
334071,0.122326,544
214251,0.069995,562
349489,0.108809,548
423264,0.120707,544
414736,0.027181,590
391115,0.038729,580
352885,0.068701,562
248262,0.11048,547
452814,0.098297,551
205888,0.065407,564
366504,0.111931,547
297959,0.007655,627
110430,0.096287,552
413565,0.138525,540
408274,0.128142,542
127786,0.110317,547
242745,0.063314,565
190234,0.15059,537
360139,0.058212,567
258057,0.051153,571
234545,0.090853,554
133119,0.035007,583
278596,0.085542,555
430455,0.099939,551
345356,0.057008,568
333287,0.046537,574
287523,0.062082,565
353951,0.117525,545
202227,0.109928,547
404880,0.101637,550
268131,0.028913,589
355345,0.016355,605
441134,0.084128,556
393799,0.072355,561
322224,0.096735,552
250757,0.083149,556
137410,0.079065,558
280628,0.168314,533
216906,0.038709,580
194811,0.098576,551
318943,0.16248,534
342984,0.061107,566
444821,0.099798,551
272836,0.052943,570
354392,0.085313,556
365040,0.083738,556
138083,0.144601,538
256056,0.184488,530
168423,0.101603,550
304331,0.042944,577
411872,0.024554,593
254948,0.062589,565
447070,0.028247,589
247052,0.098915,551
436029,0.055812,569
164828,0.033306,584
197800,0.050406,572
381309,0.069116,562
356415,0.060826,566
286271,0.032439,585
105473,0.044521,576
137941,0.079472,558
205145,0.047136,574
411830,0.051229,571
162562,0.030133,587
312096,0.080426,557
119517,0.054177,570
120850,0.102794,550
292171,0.030758,587
323111,0.103175,550
219970,0.049272,573
386754,0.117711,545
369098,0.069665,562
398973,0.143795,539
196682,0.169078,533
140215,0.139297,540
177282,0.093878,553
317803,0.068188,563
251500,0.081561,557
356839,0.10803,548
419965,0.016761,605
157438,0.068966,562
316341,0.077257,559
152575,0.060973,566
361701,0.059578,567
262500,0.131847,542
190196,0.138293,540
104881,0.108916,548
280729,0.112358,547
307059,0.105692,549
237212,0.042528,577
257882,0.069116,562
364868,0.041465,578
279645,0.139899,540
303806,0.063351,565
167199,0.15467,536
316778,0.037397,581
274429,0.069847,562
337770,0.025875,592
230749,0.042782,577
140877,0.028703,589
385637,0.036974,581
407440,0.064872,564
397610,0.053096,570
197185,0.079673,558
426081,0.062633,565
212794,0.040581,578
106057,0.080221,558
235853,0.061117,566
274988,0.081208,557
107914,0.077417,559
314921,0.040079,579
309033,0.045934,575
420153,0.063425,565
104834,0.043778,576
347852,0.028581,589
435899,0.096459,552
163893,0.094953,552
330399,0.112429,547
317468,0.094602,552
233832,0.040668,578
446999,0.096035,552
124802,0.075103,560
117320,0.064054,565
254233,0.056951,568
154568,0.13025,542
385229,0.058249,567
114697,0.136888,540
225674,0.066358,563
112600,0.057687,568
106666,0.051928,571
220290,0.131922,541
148093,0.031834,586
185352,0.047048,574
189283,0.155078,536
434596,0.196546,528
307613,0.134227,541
290918,0.083524,556
398563,0.0379,580
402230,0.034945,583
122444,0.034635,583
435592,0.086776,555
324763,0.023962,594
335311,0.151552,537
220170,0.094702,552
198855,0.0603,566
290244,0.083549,556
292395,0.032177,585
100261,0.08403,556
424914,0.046714,574
162448,0.060988,566
256793,0.161596,535
426492,0.07821,558
150315,0.045303,575
339301,0.058099,568
182208,0.078244,558
249443,0.224316,523
173326,0.090938,554
314441,0.065439,564
175032,0.046198,574
311302,0.059148,567
301825,0.122397,544
140801,0.013944,610
456253,0.029455,588
371959,0.083954,556
230835,0.157218,536
375763,0.066596,563
317247,0.0487,573
361499,0.050565,572
239992,0.031939,586
391507,0.027367,590
136039,0.03297,585
160709,0.031194,586
284710,0.032009,585
200721,0.086809,555
160671,0.183307,530
347427,0.055213,569
191478,0.063891,565
394962,0.059881,567
215837,0.123674,544
306207,0.056046,569
140120,0.049546,572
243986,0.114453,546
193825,0.044035,576
448904,0.049032,573
103150,0.04503,575
100667,0.086614,555
244725,0.10234,550
276433,0.028772,589
426784,0.028236,589
201988,0.11011,547
145603,0.062332,565
275079,0.047441,574
251602,0.018904,601
431997,0.097809,551
152526,0.067109,563
282370,0.135315,541
414865,0.041553,578
221909,0.101277,550
339046,0.079225,558
126852,0.069733,562
147505,0.028092,589
351470,0.030885,587
311557,0.057587,568
349962,0.095818,552
266506,0.087903,555
150811,0.024961,593
144213,0.187885,529
390413,0.127475,543
449083,0.123334,544
273340,0.061119,566
188321,0.048218,573
164225,0.080269,557
217237,0.057168,568
402727,0.070298,562
172056,0.043333,576
310621,0.057175,568
229769,0.061854,566
407074,0.079755,558
214636,0.062047,565
320413,0.106048,549
416363,0.052406,571
139349,0.033375,584
179953,0.042551,577
350392,0.063819,565
359949,0.063729,565
250794,0.040623,578
455433,0.081224,557
165980,0.113435,546
128173,0.025838,592
449115,0.118558,545
188225,0.079043,558
